Text;nbcaracteres;label
quartzose, greyish green, soft, very fine grained, very poorly sorted, subangular to subrounded, poorly cemented, argillaceous cem no visible porosity, occ. red quartz grains, glauconitc. as at 4089 m. quartzose, off white to light grey, soft, very fine grained, pwuorly subangular to subrounded, mod. cemented, calcite cement, hard, -oce. no visible porosity, sl. mineral fluorescence due to calcite cement. MDST laminated with SST. MDST: greenish grey, soft, very glauconitic. SST: quartzose, white to green, soft, very fine grained, grading to sltst, well sorted, subangular, poorly cemented, no visible porosity. SST: quartzose, green, white quarte grains, soft, very fine grained, well sorted, subangular, well cemented with argillaceous cement, no visible porosity. brown, firm to mod. firm, slightly calcareous, pat fine grained, mod. sorted. brown, mod. hard to firm, angular fracture, mod. « dark brown, mod. firm, blocky to subfissile, occ. brown, mod. firm, oce. silty, very calcareous, tr. quartzose, greyish green, speckled, soft to mod. firm, very fine grained, well sorted, subangular, poorly cemented, calcite cement, no visible porosity, very micaceous. quartzose, light grey to pale green, soft, very fine grained, well subangular to subrounded, very well cemented, argillaceous cement, giauconitic. quartzose, light grey, speckled, mod. hard, subangular, poorly cemented, silica cement, porosity, occ. red quartz grains, mica. quartzose, off white to light grey, soft to sorted, subangular, poorly cemented, silica 1.1 ecm Led. Cl 1,5 cm Lost 3.5 cm Lost Lost Lost Lost L.5 cm very fine grained, weil slightly calcareous, no 3990 3985 3980 3975 3965 4204 4182. 4164 4154 4144 ;1695;0
Logging: 1) Baroid Interva a. Drilling rate Laeo b. Lithology (%) 1320 c. Cuttings gas L3Zo d. Mud gas 1320 e. Chromatograph L320 2) Schlumberger Type Log Depth (feet a. Induction Electric 3114-609 b. BHC Sonic-Gamma Ray 3111-608 c. Gamma Ray 461-311 d. Formation Density 3111-609 3) Velocity Survey None taken Testing: 1) Production Test Results None taken 2) Formation Interval Test Results Test Number Depth (feet) L braze Abandonment: Two bottom hole plugs were set in 9-5/8 inch casing. The first was from 6088 to 5606 feet and the se ment from 5606 to 5206 feet, Plug number three, 150 sacks of n was set from 3260 to 2890 feet, | confirmation. Plug number four, with 2% CaCl2, was set from 1300 The well head and guide posts had leaving the ocean floor clear of . Results Recovered 309 ac of mud. Samplina pressure t 59-80 psi. Very tight formation Se=el failure after 3 minutes, Immediate seal fail-~ ure, Recovered 390 cc of mud. Sampling pressure 0-50 psi. Very tight formation Tool vlugqged immed- iately. neat cement with 2% This plugq was tagg 110 sacks o£ neat | 1 to 950 Eeet, a settled below the ell obstructions, Interval (feet) 1320 - 6088 1320 - 6088 13290 - 6088 1320 - 6088 1320 - 6988 Depth (feet) 3114-6094 3111-6083 461-3111 3111-6093 th 2% Caclo tagged for neat cement in the was 120 second ow the cement neat ce- Run Number ;1350;0
 Max. temp °F Time since circulation stopped (hrs) 7 . ISF/SLS/GR ISL/SLS/GR ISF/SLS/MSFL/GR ISF/SLS/MSFL/GR SHDT/GR BHC/MSFL DLL/LDL/CNL/NGT CERT/GR/CCL RFT/GR RFT/GR VSP/GR DLL/GR/SP LDL/CNL/GR RFT/GR ISF/SLS/MSFL/GR Depth (mBRT) 736 2445 3858 4270 4284 5067 5059 5094 5094 5145 5183 5181 5183 5174 5169 10 11 11 16 11 15 17 11 10 3/4 L/3 1/4 1/2 1/6 2/3 3/4 3/4 1/4 2/3 3/4 ISF/SLS/GR ISL/SLS/GR ISF/SLS/MSFL/GR ISF/SLS/MSFL/GR SHDT/GR BHC/MSFL DLL/LDL/CNL/NGT CERT/GR/CCL RFT/GR RFT/GR VSP/GR DLL/GR/SP LDL/CNL/GR RFT/GR ISF/SLS/MSFL/GR 736 2445 3858 4270 4284 5067 5059 5094 5094 5145 5183 5181 5183 5174 5169 ISF/SLS/GR ISL/SLS/GR ISF/SLS/MSFL/GR ISF/SLS/MSFL/GR SHDT/GR BHC/MSFL DLL/LDL/CNL/NGT CERT/GR/CCL RFT/GR RFT/GR VSP/GR DLL/GR/SP LDL/CNL/GR RFT/GR ISF/SLS/MSFL/GR 98 170 228 283 294 S19 314 328 JOL 4 332 332 330 aoe 324 2B 3C 4D 4A 5A 5A 6A 6A 7B SA 8B 8B 8C 8E Time since circulation stopped (hrs) Log 736 2445 3858 4270 4284 5067 5059 5094 5094 5145 5183 5181 5183 5174 5169 ;993;0
Genera] Nordland Group Hordaland Group Rogaland Group Balder Formation Lista/Sele Formation Shetland Group “FI Be “Fm D" "Fm C* "Fm B" "Fm A" "Cromer Knoll Group" Jurassic Sediments Basement Geographic Situation Purpose of Test Rock Sampling Special Analysis Wireline Logs Formation Temperatures Biostratigraphic Summary Lithostratigraphic Summary -_— « @# Mm Mm MP Mm * * Con OO DO nA cor eee Ot Sidewall Core Description Conventional Core Description GEOLOGY /GEOPHYSICS/PETROPYSICS ae te mnie —* — — ae —>» ° . * . Knoll Group" Sediments Key Data Summary Sample Analysis Stratigraphy ;587;0
Top of Frigg reservoir Gas/water contact Top of triphasic zone Initial gas/oil contact *Initial oil/water contact (estimated) Bottom of residual oi] zone Rise of waterlevel since field start-up Rise of gas-liquid contact since field start-up: Thickness of gas/water column Thickness of triphasic zone Tuff zone ' Sele formation Lista formation depth of well -1853.0 -1901.5 -1909 .3 -1948 .2 -1955 9 -1981.1 PRELIMINARY GEOLOGICAL UNITS: 1930.2 1979.9 1988 .0 2028.0 2035.9 2062.0 Frigg sands at -1900 Cod sands at -2191 m main sea level depths inside the 7" liner. Both pressures for gas for the Frigg - -2153.3 -2236.5 -2430.9 ~2545.2 ;637;0
Coring Depth Cored Recovered Recovery Depth correction Corrected log depth Coring Depth Cored Recovered Recovery Depth correction Corrected log depth Coring Depth Cored Recovered Recovery Depth correction Corrected log depth Coring Depth Cored Recovered Recovery Depth correction Corrected log depth OLe7 «6 3 17.5 m 17.4 m 99.4 % + 3.8m 3231.4 - 3257.1 - 17.0 m 17.0 m 100 % + 3.9 m 3261.0 - 3245.1 - 12.0 m 12.0 m 100 % + 4.1 m 3249.2 - 3274.1 | 18 m 18 m 100 % + 4.2 m 3278.3 - Coring De Cored Recovered Recovery ;516;0
FWR — DATASHEET CPI RESULTS : _ INTERVAL/FORMATION = (mRKB) GROSS HC—BEARING THICKNESS (m) Ff nT a 9.9/ 39.8 QAV —Net pay (8) Total/ 10.6/ 12.9/ QAV —Net sand (2) oProctive CUT-OFF VALUES, @ ()i7 Sw (8) 2 VSH (%) CORE ANALYSIS RESULTS on Poe Pee Poe Remarks: The well was called dry, due to the RFT- and test results. 40 ;321;0
Vs Stratigraphy: A. Table of Stratigraphy Pliocene/Pleistocene/Recent Miocene Oligocene Eocene Paleocene Danian 450-2040 2040-3210 3210-4330 4330-5852 5852-6075 6075-6095 ~417) -2007) ~3177) -4297) -5819) -6042) 1590 LL7O LL20 1522 223 20 Stratigraphic Unit Vi Strat araphny : Subsea Top (feet) Drill Depth (feet) Thickness (feet) ;331;0
341°F 1.7 SG Fresh water based high temp. bentonite mud. 0.602 ohm-m at 57°F 0.381 ohm-m at 55°F 1.280 ohm-m at 55°F Lithology coefficient, Cementation factor, m Saturation exponent, n Temperature gradient 95 API 2.65 g/ee 15 p.u. 3.65 ohm-m 67 sec/ft TABLE 3.2: LOG PARAMETERS 1.0 2.0 a0 6.5 F/100 8.4°F/100 Bottom hole Mud weight Mud type Formation Properties Sandstone 2.67 g/ec 38 API GR Pel Nel cl a re Formation Fluids ;425;0
 Drilling Rate Lithology Total Gas Cromatograph Shale density cores: 73 were core description shot, 48 were attached). Sidewall sidewall Conventional (description parameters. RECOVERED ;185;0
Location of well 35/3-5- 7 Formation temperature vs depth Hori zonta!] Permeability KL ‘Core KL mh Koo " ft #L " Sidewall cores shot Open and cased hole Temperature data Conventional core p Summary of results | RFT gradients RFT gradients Time-depth curve Time analysis Time breakdown Anchor pattern Bit hydraulic Cementing and Mud recap Bola Zeta Cade 2.4. permeabilities ;373;0
Well Classification Rig Rig heading Rotary Kelly Bu: Rotary Kelly Bu: Water Depth Total Depth Dri. Date rig on loc Spud date Date abandoned Date released Total days from of rig Present status 35/3=5 Wildcat West Venture 315° ao 295 2 262 m 4110 m 15/12 1981 22/12 1981 30/3 1982 3/4 1982 i314 Well final abandoned elevation to seabed Drilled location Bushing Bushing WELL DATA lization plugged release ;402;0
747 2650 2717 3544 3410 4319 4258 4240 5016 5018 5505 5505 5430 5765.8 5765.8 5505 4995 ee te TIME SINCE SIRC.STOPPED LOGGERS DEPTH (mRKB) * Logged inside casing lhr llhrs 1ihrs 3hrs 4hrs 4hrs 3hrs 3hrs 3hrs 3hrs 3hrs 2hrs 2hrs 2hrs Table 5 : Bottom Hole Temperatures from Wireline Logs Bottom hole temperatures from wireline logs The table below gives a summary of the bottom hole temperatures measured from wireline logs. MWD logs A MWD service (Anadrill) yielding gamma ray, resistivity and survey measurements was run in the following section: 93 - 5010 m “seererer reer eee 4hrs l2hrs l6hrs l3hres 39hrs 32hrs l4hrs 2ihrs 2S5hrs 35hrs 54hrs l6hrs 25hre¢ 35hrs Alhre FWR 2/12-25S from Wireline ;698;0
Wireline Logging Log DIFL/LSACL/GR/SP/CAL DIFL/LSACL/GR/SP/CAL DIFL/LSACL/CNL/CDL/GR/CAL swe DIFL/LSACL/GR/SP/CAL CDL/CNL/GR/CAL swe DIFL/LSACL/CNL/CDL/GR/CAL HR DIPLOG (4-ARM) VELOCITY SURVEY FMT swe swe Depth (m_ RKB) 912.7 1769.4 2095.9 2082.0 2896.7 2895.7 2895.0 3807.4 3809.0 3800.0 3394.0 3805.0 3317.0 392. 905.¢ 905. 1020.¢ 2085.( 2085.4 2115.¢ 2882. ( 2882. ( 715. 2975. 3328.! 2898. Date Jun 11, Jul il, Jul 16, dul 17, Aug 11, Aug 11, Aug 12, Aug 31, Aug 31, Sept l, Sept 2, Sept 2, Sept 2, Run _No compl14- Li, LL, 12, @ ;534;0
3257. 3258. S209 3200. 3261. 3262. 3263. 3264. 3265. 3266. 3267. 3268. 3269. 3270. 3271. 3272. 3273. 3274. 29-3257 07-3258 22-3259 25-3200 13-3261 22-3262 29-3263. 23-3264. 25-3265. ~65 8] 91 25-3266 09-3267 05-3268 52-3269. .83 76-3270 12-3271. 14-3272. 25-3273. 01-3274. 77 97 97 84 -92 99 99 91 90 61 82 96 70 85 Stratigraphy Average Recovery Net/Gross Cored Interval Helium Porosity, arithme average Horizontal permeability, Maximum value Arithmetic average Geometric average Vertical permeability, m Maximum value Arithmetic average Geometric average 0.37 «5 ~115 32 -09 111 62 58 149 ocooONoOoOAoOoO OO Ona FH OO " a nn Oo wWwnAowoA NN Hb OW wW—_ 1 Oo Ff WwW Horizontal Permeability Vertical Permeability Interval arithmetic Cretaceous ;742;0
LITHOSTRATIGRAPHIC TOPS NORDLAND GROUP Utsira Formation HORDALAND GROUP ROGALAND GROUP Balder Formation Sele Formation Lista Formation Heimdal Formation Lista Formation Maureen Formation CHALK GROUP Ekofisk Formation Tor Formation Hod Formation Plenus Marl Formation Hidra Formation CROMER KNOLL GROUP Rodby Formation Sola Formation Valhall Formation HUMBER GROUP Kimmeridge Clay Fm. Heather Formation BRENT GROUP Hugin Formation Sleipner Formation Rattray formation DEPTH (KB) 137 879 1359 2365 2365 2418 2463 2510 2675 2727 2830 2830 2841 2998 3237 3335 3436 3436 3445 3452 3535 3535 3605 3643 3643 39.45 4162 (= DEPTH (m MSL) 112) 854) 1334) 2340) 2340) 239.3) 2438) 2485) 2650) 2702) 2805) 2805) 2816) 2973) 3212) 3310) 3411) 3411) 3420) 3427) 3510) 3519) 3580) 3618) 3618) 3920) 4137) THICKNESS 1222 209 1006 465 53 45 47 165 52 103 606 de A 239 98 101 39 83 108 70 38 302 394 Lithostratigraphy meters) 302 394 depth Table page 4300 {all ;943;0
The Repeat Formation Tester was run twice to measure formation pressures and take samples in the event of presence of hydrocarbons. Run 3A which is in the lower Cretaceous comprises 15 tests of which six were not representative. A plot of pressure versus depth (figure) gave a gradient of 1.5 psi/m which is clearly indicating water. A smaple taken at 3243 mRK contained a mixture of water and filtrate. In run 5B which is in the Lower tests were measured. A plot of gradient of (1.57 psi/m). Cretaceous a total of pressure versus depth RFT Measurement 6 pressure gives a 2.4.4 t: 0 d t ;587;0
 Late Paleocene Early Paleocene Late Cretaceous Early Cretaceous Albian ~ ? Neocomian 2400 262g = 28950 3400 3435 Early Cretaceous~Late Jurassic Ryazanian-Kimmeridgian Early Kimmeridgian - Middle Oxfordian Early Oxfordian - Middle Callovian Barly Callovian Middle Jurassic Bathonian - Bajocian 3539 2575 3632 3833 3943 2375(top not seen) 2795 = 2825 3375(top not seen) 3410 (log) 3510 (log) 3253 3607 3808 3918 (log) CHRONOSTRATIGRAPHIC Chronostratigraphy Stratigraphy GEOLOGICAL 3510 3553 meters) DEPTHS REPORT DEPTH ;518;0
Company Saga Petroleum BP Statoil] Working Interest 30 % 70 % Net Interest 15 % 35 % 50 % Saga/Statoi1l/BP-group Licence 041 as operator. INFORMATION Petroleum LICENCE awarded Saga ;181;0
Location Plat Summarized Well Log Core Analysis Sheets Composite Log Lithological Log Contractors Mud Log Scale 1:500 1:500 1:500 LITHOSTRATIGRAPHIC (1:10,000) (1:20) DESCRIPTIONS ENCLOSURES 9950 No HYDROCARBON INDICATIONS ;223;0
Core no. Interval Cored Recovery Recovery mBRT Drillers Depth (m) (%) 9115.05-5124.25 100 5124.25-5125.52 100 5125.52-5127.00 100 5147.00-5165.00 100 Note: Loggers Depth = Drillers Depth + 6 nm. 15.05-5124.25 24.25-5125.52 2552-5127 .00 47.00-5165.00 9.20 ce 1.48 18.00 Interval Cored Recovery mBRT Drillers Depth (m) rt N © st TABLE 2.2: CORE RECOVERIES 100 100 100 Recovery (4) Core no. Conventional Cores ;408;0
erring LCC NN LC CT Lt A CL AL A DEPTH FT/ DAY / DATE PROGRESS DAILY ACTIVITY SUMMARY ne 1/dune 11, 77 }30/0 In transit at 06:55 hours from Stavanger to location Jarring on wear bushing. Broke wear~- bushing under threads. Diving to split wear bushing with torch. Underreamed 17% hole to 26". Lost 2 arms of underreamer in hole. Fired string shot in couldn't null same. and pulled stack. and cemented 20" casing to run BOP stack. to 681'. Lost bottom while running. Drilled 36" hole 2. joints of 30" Logging, couldn't Wiper trip. Stack wouldn't found "AX" ring Ran stack. divers and out. ;588;0
£C Norsk Hydro | 222- Bottom hole temperatures from Time since ‘ ¥ circ. stopped! Sire: time Remarks 1910.5 1910.5 ISF/LSg ‘LDt/GR 3703.5 3704 3704 3 2 1 1 4 3 i . 2 RP WwW FP MN N ‘irc. time R (hrs) Log ;204;0
as. FORMATION REMARKS EAR | Fibreglass innerbarrel 31/5-2 ecord m Well no 5.1.1 ibreqlass innerbarrel it21) Graded 6 8 1/8 [-) o 2 c 21% » s 5131 | 85/5 o1 wilelLs = patel et ec a reper er err Teer ret tete TT tT = PTT Tey Te S 5 oO “ NI ~ = o oS wa x “ = ~| = i 2 = = = a =_ =< C2 an wa STS = gS ” = by e a NX « ce .w So o = -_— N N a ro 2 cr a ui L? ~ o 2 ry Se NS cS oe — ze = z Ss Ss Ss s e = = > S O17 5 = 3 2 °o o 8 ah a ” | Te eas eae eet TT COPS ce sere TTtet pease rs ree ere PP rry plese yrs yeas tere Pp tT > = 4 = NITE N S aS Gey iw ea) nn wn “Y =| x= = = =| xo ofefre ot a ESS = =| = = 5 TAL a nla zs st a+ > zs =f NTN ~ ~ ~ - _- — - -| =< N N OS NI oF wo co = = — oy od 3 a x s ie a A 3S Yo *oe a S *Used on Well 2/2-3 . 7-4 10] [| TT a [wr Jus feof To] | omen | Pot tT Pt tt rrorio| — | alae] fos 4 - cE 7 ™ on i 7 | a rE ie |r | | |_| 980 | | 3000 | 3000] |_| | | | L Co : b/B" | 2900] |_| | 2940 2860 | | |_| |_| 7 | |_| | | ACCUM ORLG HRS ae SVH DGH 12 1/4 Boarr| casoz | lol fiseq|_19 | 6] 3.2|104 [10/20 3 Used on Well 2/2-3 P yor fol fa ry TT et et ol ;1073;0
Core No. 4: 1555 - 1564 m recovered 82 % Core No. 5: 1564 - 1578 m recovered 35 % Core No. 6: 1578 - 1592 m recovered 68 % Core No. 7: 1592 - 1610.5 m recovered 100 % Core No. 8: - 1610.5 - 1629 m recovered 100 % The hole was opened up to 12-1/4" and drilled to a total depth of 1735 m. The following set of logs were run: 1. ISF/BHC/SP/GR (run No. 3) 2. LDT/CNL/CAL/NGT (run No. 3) 3. MSFL/DLL/CAL/GR (run No. 1) 4. HDT (run No. 1) 5. RFT * (see note) (run No. 1) 6. RFT (run No. 2) 7. Velocity survey (run No. 1) 8. CST Recovered 13,lost 9, misfire 8. (run No. 1) 9. CST " 29, empty 1 (run No. 2) 10. CST " 29, empty 1. (run No. 3) 11. CBL (on 13-3/8" casing) (run No. 1) 12. CST Recovered 29, 1 lost. (run No. 4) Note: There was no apparent pressure build-up when attempting to take a RFT sample and this was believed to be the result of formation sand/ calcium carbonate plugging the sampling probe. The RFT probe was, therefore, replaced by a larger one, but after numerous attempts, a PVT sample could still not be obtained. A hole depth of 1724 m was recorded and a subsequent check trip to bottom confirmed 9 metres of fill. The hole was washed/ reamed to 1735 m and circulated clean prior to running the 4th CST gun. After rigging down Schlumberger a check trip was made which found a hold-up depth at 1725 m. The hole was reamed to 1735 m and a further 9m of formation drilled to a new T.D of 1744 m, to allow an adequate pocket to run the 9-5/8" casing in the event of 9 m of infill. The 9-5/8" casing was run and cemented with shoe at 1720 m. The marine riser and BOP stack were pulled owing to a blockage in the kill line. When the stack was on surface it was observed that the kill line on the stack, and 5 joints of marine riser kill line were blocked with plugs of cement, rubber and metal from the cement plugs. The kill line was cleared and the failsafe valves on choke and kill lines were repaired. The stack was tested on surface and then run back on the marine riser and latched onto the wellhead. A full subsea stack test was then successfully carried out. Preparations were then made for production testing. The E-Z subsea test tree assembly was made up and spaced out on 43" PH-6 tubing riser. The flowhead was also made up. An 83" bit with tandem scrapers was run to tag the float collar and scrape the casing clean. The hole was circulated to clean seawater, and viscous pills and acid rur rur rur rur ru ru Tul ru Tul yy depth total ecoverec recovere recovere ISFL/ DL RET * ( RFT Velocit CST Re CST CST CBL (c recT 6CD- ;2548;0
Operation 3 6-8. 8323' - 9477' 8323' - 9484' 2537.9m - 2890. 7m 8450' - 9400' 2560.3m - 2865.1m 8310' - 9469' 60 SWS 59 SWS WIRELINE LOGGING SUMMARY 33/12-3 AND 33/12-4 CBL (Run 2) Perforating Record (Run 1) Perforating Depth Control (Runs Operation 4 10-15 5000' - 9388' 8800' - 9400' Operation | 5364' - 8349’ 5364' - 8346' Operation 1 1541' - 5660° 470m - 1725m Operation 2 3900’ - 8250' ISF/Sonic CNL/FDC Shot: Recovered: ISF/Sonic HDT ;440;0
Tool Combination Resistivity-Sonic Resistivity-Sonic "Grand slam" Resistivity-Sonic Density-Neutron SWC's "Grand slam" Dipmeter Velocity Survey FMT SWC's Thermomete1 Depth (m) 913* 1770* 2073 2897% 2889 2891 3782 3809* 3808* 3394* 3805* Duration of circulatior (hrs) 1.0 Time since circulation hrs 7,0 18 35 (Not 70 102 106 106 86 TEMPERATURE Thermomete: Date 06. ;364;0
Latitude 59° 10' 36.189"N Longitude 29 26' 19.065"E 4) Seismic Location: Line SC 71, Shotpoint 7375 5) Water Depth: 417 feet II. Purvose of Well: iinet erat ps Esso 25/11-3 was located one mile Southeast of Esso 25/11-1, The well was drilled to test the reservoir continuity, sand correlation and possible thickening of the 25/711-1 Lower Eocene oil sands in a Southeasterly direction. Iit. Results of Well: Esso 25/11-3 reached total depth at 6095 feet in Danian c#r- bonates. The 20 feet of Danian penetrated consisted of white chalky limestone with no hydrocarbon show. Of the 223 feet of Paleocene drilled, the upper 139 feet was shale, varying in color from grey to grey green, grey brown and light red brown. The lower 93 feet of Paleocene was pre- dominantly sandstone, chiefly in one 61 foot bed with 29% porosity, very friable but water-bearing. The Eocene section, 1522 feet thick, was comoosed entirely of soft, mainly grey green shales except for one very thin, tiagh sandstone bed from 5848 to 5852 feet - immediately above the Bocene-Paleocene contact. This four foot sandstone hed had 13% porosity and no show of hydrocarbons. The Oligocene to Recent sediments, 3880 feet in thickness, we soft clays and unconsolidated sends and silts with no indi- cations of hydrocarbons. As Introduction: ve vesigqnation: E Well Classification: Well Location: 1) Country: Norway, 2) License: O01 3) Coordinates: entirely of thin, tight ' above the e ved head GEOLOGIC HISTORY n thickness, with no indi Esso 25/11- 1s Extension 36.189"N 12..Wea 2 isdictional As Introduction: ;1576;0
Porosity ho 5110 - 5125 3125 = 3133 5133 - 5147 5147 — 5154 5154 - 5172 5172 - 5185 18 23 18 15 Depth mBRT Li 14 13 16 12 13 Vel 87 9 A. 91 92 89 Porosity he TABLE 3.3: 2/1-7 LOG RESULTS 5110 3125 5135 5147 5154 5172 ;217;0
